observer,time,coherence,decoherence_power
Человек,1.2012012012012012,5.5102211154584755e-18,33.083489162303515
Человек,1.2212212212212212,2.8413310923099046e-18,33.083489162303515
Человек,1.2412412412412412,1.4651249390842772e-18,33.083489162303515
Человек,1.2612612612612613,7.554878391105071e-19,33.083489162303515
Человек,1.2812812812812813,3.895653263540742e-19,33.083489162303515
Человек,1.3013013013013013,2.0087834064415548e-19,33.083489162303515
Человек,1.3213213213213213,1.035823904493839e-19,33.083489162303515
Человек,1.3413413413413413,5.3411988454320114e-20,33.083489162303515
Человек,1.3613613613613613,2.754175201274662e-20,33.083489162303515
Человек,1.3813813813813813,1.4201832320479233e-20,33.083489162303515
Человек,1.4014014014014013,7.323137655355577e-21,33.083489162303515
Человек,1.4214214214214214,3.776156759853725e-21,33.083489162303515
Человек,1.4414414414414414,1.9471653471597373e-21,33.083489162303515
Человек,1.4614614614614614,1.0040507135425542e-21,33.083489162303515
Человек,1.4814814814814814,5.177361218120619e-22,33.083489162303515
Человек,1.5015015015015014,2.669692757681941e-22,33.083489162303515
Человек,1.5215215215215214,1.3766200811861839e-22,33.083489162303515
Человек,1.5415415415415414,7.098505408429587e-23,33.083489162303515
Человек,1.5615615615615615,3.66032572981832e-23,33.083489162303515
Человек,1.5815815815815815,1.8874373797700843e-23,33.083489162303515
Человек,1.6016016016016015,9.732521435271779e-24,33.083489162303515
Человек,1.6216216216216217,5.018549198149419e-24,33.083489162303515
Человек,1.6416416416416417,2.5878017553570244e-24,33.083489162303515
Человек,1.6616616616616617,1.3343932002297291e-24,33.083489162303515
Человек,1.6816816816816818,6.880763602286366e-25,33.083489162303515
Человек,1.7017017017017018,3.548047737533281e-25,33.083489162303515
Человек,1.7217217217217218,1.8295415269944667e-25,33.083489162303515
Человек,1.7417417417417418,9.433982986160064e-26,33.083489162303515
Человек,1.7617617617617618,4.8646086284450186e-26,33.083489162303515
Человек,1.7817817817817818,2.5084227036086594e-26,33.083489162303515
Человек,1.8018018018018018,1.293461600011733e-26,33.083489162303515
Человек,1.8218218218218218,6.669700877360235e-27,33.083489162303515
Человек,1.8418418418418419,3.439213795991832e-27,33.083489162303515
Человек,1.8618618618618619,1.7734215899682083e-27,33.083489162303515
Человек,1.8818818818818819,9.14460200011607e-28,33.083489162303515
Человек,1.901901901901902,4.715390080596985e-28,33.083489162303515
Человек,1.921921921921922,2.4314785500681577e-28,33.083489162303515
Человек,1.941941941941942,1.2537855486800066e-28,33.083489162303515
Человек,1.961961961961962,6.465112357395664e-29,33.083489162303515
Человек,1.981981981981982,3.3337182612892276e-29,33.083489162303515
Человек,2.002002002002002,1.7190230936883554e-29,33.083489162303515
Человек,2.022022022022022,8.864097578213166e-30,33.083489162303515
Человек,2.042042042042042,4.570748709809305e-30,33.083489162303515
Человек,2.062062062062062,2.3568946058956976e-30,33.083489162303515
Человек,2.0820820820820822,1.2153265331298234e-30,33.083489162303515
Человек,2.1021021021021022,6.266799450576454e-31,33.083489162303515
Человек,2.1221221221221223,3.2314587300752698e-31,33.083489162303515
Человек,2.1421421421421423,1.6662932341355098e-31,33.083489162303515
Человек,2.1621621621621623,8.592197437907996e-32,33.083489162303515
Человек,2.1821821821821823,4.430544114301305e-32,33.083489162303515
Человек,2.2022022022022023,2.2845984732805817e-32,33.083489162303515
Человек,2.2222222222222223,1.1780472216196711e-32,33.083489162303515
Человек,2.2422422422422423,6.074569656754583e-33,33.083489162303515
Человек,2.2622622622622623,3.132335940152762e-33,33.083489162303515
Человек,2.2822822822822824,1.6151808270175444e-33,33.083489162303515
Человек,2.3023023023023024,8.328637648737794e-34,33.083489162303515
Человек,2.3223223223223224,4.294640199020895e-34,33.083489162303515
Человек,2.3423423423423424,2.214519975165584e-34,33.083489162303515
Человек,2.3623623623623624,1.141911427533673e-34,33.083489162303515
Человек,2.3823823823823824,5.888236380592922e-35,33.083489162303515
Человек,2.4024024024024024,3.0362536741244445e-35,33.083489162303515
Человек,2.4224224224224224,1.5656362580854842e-35,33.083489162303515
Человек,2.4424424424424425,8.073162376126996e-36,33.083489162303515
Человек,2.4624624624624625,4.162905043538841e-36,33.083489162303515
Человек,2.4824824824824825,2.146591087126707e-36,33.083489162303515
Человек,2.5025025025025025,1.106884074255686e-36,33.083489162303515
Человек,2.5225225225225225,5.707618750438635e-37,33.083489162303515
Человек,2.5425425425425425,2.9431186659961896e-37,33.083489162303515
Человек,2.5625625625625625,1.517611434973563e-37,33.083489162303515
Человек,2.5825825825825826,7.825523633050587e-38,33.083489162303515
Человек,2.6026026026026026,4.035210773994937e-38,33.083489162303515
Человек,2.6226226226226226,2.0807458713427403e-38,33.083489162303515
Человек,2.6426426426426426,1.0729311611208616e-38,33.083489162303515
Человек,2.6626626626626626,5.5325414427533316e-39,33.083489162303515
Человек,2.6826826826826826,2.8528405106444252e-39,33.083489162303515
Человек,2.7027027027027026,1.47105974051656e-39,33.083489162303515
Человек,2.7227227227227226,7.585481039316324e-40,33.083489162303515
Человек,2.7427427427427427,3.911433438972489e-40,33.083489162303515
Человек,2.7627627627627627,2.016920412590086e-40,33.083489162303515
Человек,2.7827827827827827,1.040019730411481e-40,33.083489162303515
Человек,2.8028028028028027,5.362834511928678e-41,33.083489162303515
Человек,2.8228228228228227,2.7653315760610125e-41,33.083489162303515
Человек,2.8428428428428427,1.4259359874988985e-41,33.083489162303515
Человек,2.8628628628628627,7.352801588230115e-42,33.083489162303515
Человек,2.8828828828828827,3.7914528891796994e-42,33.083489162303515
Человек,2.9029029029029028,1.9550527562010694e-42,33.083489162303515
Человек,2.9229229229229228,1.0081178353653123e-42,33.083489162303515
Человек,2.942942942942943,5.1983332253215926e-43,33.083489162303515
Человек,2.962962962962963,2.6805069182899422e-43,33.083489162303515
Человек,2.982982982982983,1.3821963747920068e-43,33.083489162303515
Человек,3.003003003003003,7.127259420419406e-44,33.083489162303515
Человек,3.023023023023023,3.675152660822255e-44,33.083489162303515
Человек,3.043043043043043,1.8950828479250556e-44,33.083489162303515
Человек,3.063063063063063,9.771945091652834e-45,33.083489162303515
Человек,3.083083083083083,5.038877903350409e-45,33.083489162303515
Человек,3.103103103103103,2.5982841989729317e-45,33.083489162303515
Человек,3.123123123123123,1.3397984448370016e-45,33.083489162303515
Человек,3.143143143143143,6.90863560459336e-46,33.083489162303515
Человек,3.163163163163163,3.562419862553362e-46,33.083489162303515
Человек,3.183183183183183,1.8369524756345415e-46,33.083489162303515
Человек,3.203203203203203,9.472197348802464e-47,33.083489162303515
Человек,3.2232232232232234,4.884313764495452e-47,33.083489162303515
Человек,3.2432432432432434,2.5185836054246176e-47,33.083489162303515
Человек,3.2632632632632634,1.2987010424316654e-47,33.083489162303515
Человек,3.2832832832832834,6.696717925028897e-48,33.083489162303515
Человек,3.3033033033033035,3.453145065890995e-48,33.083489162303515
Человек,3.3233233233233235,1.7806052128193382e-48,33.083489162303515
Человек,3.3433433433433435,9.181644163279209e-49,33.083489162303515
Человек,3.3633633633633635,4.734490775054885e-49,33.083489162303515
Человек,3.3833833833833835,2.4413277731593317e-49,33.083489162303515
Человек,3.4034034034034035,1.2588642747815035e-49,33.083489162303515
Человек,3.4234234234234235,6.491300675575901e-50,33.083489162303515
Человек,3.4434434434434436,3.3472221989972447e-50,33.083489162303515
Человек,3.4634634634634636,1.7259863638139224e-50,33.083489162303515
Человек,3.4834834834834836,8.900003498315756e-51,33.083489162303515
Человек,3.5035035035035036,4.589263503507807e-51,33.083489162303515
Человек,3.5235235235235236,2.3664417107941722e-51,33.083489162303515
Человек,3.5435435435435436,1.2202494727761978e-51,33.083489162303515
Человек,3.5635635635635636,6.292184459979376e-52,33.083489162303515
Человек,3.5835835835835836,3.244548443715391e-52,33.083489162303515
Человек,3.6036036036036037,1.673042910704913e-52,33.083489162303515
Человек,3.6236236236236237,8.62700196843003e-53,33.083489162303515
Человек,3.6436436436436437,4.448490979345989e-53,33.083489162303515
Человек,3.6636636636636637,2.2938527272556304e-53,33.083489162303515
Человек,3.6836836836836837,1.1828191534540544e-53,33.083489162303515
Человек,3.7037037037037037,6.099175998328388e-54,33.083489162303515
Человек,3.7237237237237237,3.145024135765368e-54,33.083489162303515
Человек,3.7437437437437437,1.6217234618672186e-54,33.083489162303515
Человек,3.7637637637637638,8.362374574052683e-55,33.083489162303515
Человек,3.7837837837837838,4.3120365562354666e-55,33.083489162303515
Человек,3.803803803803804,2.223490361219244e-55,33.083489162303515
Человек,3.823823823823824,1.1465369836175812e-55,33.083489162303515
Человек,3.843843843843844,5.912087939441551e-56,33.083489162303515
Человек,3.863863863863864,3.0485526680008936e-56,33.083489162303515
Человек,3.883883883883884,1.571978202078825e-56,33.083489162303515
Человек,3.903903903903904,8.105864444295213e-57,33.083489162303515
Человек,3.923923923923924,4.179767779375012e-57,33.083489162303515
Человек,3.943943943943944,2.1552863127136877e-57,33.083489162303515
Человек,3.963963963963964,1.1113677445653269e-57,33.083489162303515
Человек,3.983983983983984,5.730738679006773e-58,33.083489162303515
Человек,4.004004004004004,2.9550403966338847e-58,33.083489162303515
Человек,4.024024024024024,1.5237588441655456e-58,33.083489162303515
Человек,4.044044044044044,7.857222587608451e-59,33.083489162303515
Человек,4.064064064064064,4.051556256924162e-59,33.083489162303515
Человек,4.084084084084084,2.089174376822343e-59,33.083489162303515
Человек,4.104104104104104,1.0772772979054423e-59,33.083489162303515
Человек,4.124124124124124,5.554952183300234e-60,33.083489162303515
Человек,4.1441441441441444,2.8643965503355993e-60,33.083489162303515
Человек,4.1641641641641645,1.4770185821293555e-60,33.083489162303515
Человек,4.1841841841841845,7.616207650088856e-61,33.083489162303515
Человек,4.2042042042042045,3.927277535374535e-61,33.083489162303515
Человек,4.2242242242242245,2.0250903794196187e-61,33.083489162303515
Человек,4.2442442442442445,1.0442325524179675e-61,33.083489162303515
Человек,4.2642642642642645,5.384557818312548e-62,33.083489162303515
Человек,4.2842842842842845,2.7765331421257766e-62,33.083489162303515
Человек,4.3043043043043046,1.4317120457142758e-62,33.083489162303515
Человек,4.324324324324325,7.382585681199273e-63,33.083489162303515
Человек,4.344344344344345,3.8068109787438024e-63,33.083489162303515
Человек,4.364364364364365,1.9629721148769932e-63,33.083489162303515
Человек,4.384384384384385,1.0122014319335027e-63,33.083489162303515
Человек,4.404404404404405,5.219390184115964e-64,33.083489162303515
Человек,4.424424424424425,2.6913648839647698e-64,33.083489162303515
Человек,4.444444444444445,1.3877952563658264e-64,33.083489162303515
Человек,4.464464464464465,7.156129906674896e-65,33.083489162303515
Человек,4.484484484484485,3.690039651476349e-65,33.083489162303515
Человек,4.504504504504505,1.902759285681354e-65,33.083489162303515
Человек,4.524524524524525,9.811528441972688e-66,33.083489162303515
Человек,4.544544544544545,5.059288954312716e-66,33.083489162303515
Человек,4.564564564564565,2.608809103965079e-66,33.083489162303515
Человек,4.584584584584585,1.345225584541777e-66,33.083489162303515
Человек,4.604604604604605,6.936620508397262e-67,33.083489162303515
Человек,4.624624624624625,3.57685020493487e-67,33.083489162303515
Человек,4.644644644644645,1.844393443904623e-67,33.083489162303515
Человек,4.664664664664665,9.510566506880869e-68,33.083489162303515
Человек,4.684684684684685,4.904098720407378e-68,33.083489162303515
Человек,4.704704704704705,2.52878566614313e-68,33.083489162303515
Человек,4.724724724724725,1.3039617083319911e-68,33.083489162303515
Человек,4.744744744744745,6.723844411018573e-69,33.083489162303515
Человек,4.764764764764765,3.467132767373804e-69,33.083489162303515
Человек,4.784784784784785,1.787817934468848e-69,33.083489162303515
Человек,4.804804804804805,9.218836373634188e-70,33.083489162303515
Человек,4.824824824824825,4.7536688409545655e-70,33.083489162303515
Человек,4.844844844844845,2.451216892631917e-70,33.083489162303515
Человек,4.864864864864865,1.2639635733475986e-70,33.083489162303515
Человек,4.884884884884885,6.517595075131248e-71,33.083489162303515
Человек,4.904904904904905,3.360780837288661e-71,33.083489162303515
Человек,4.924924924924925,1.7329778401521121e-71,33.083489162303515
Человек,4.944944944944945,8.936054863015292e-72,33.083489162303515
Человек,4.964964964964965,4.607853295331817e-72,33.083489162303515
Человек,4.984984984984985,2.376027488279751e-72,33.083489162303515
Человек,5.005005005005005,1.225192353840867e-72,33.083489162303515
Человек,5.025025025025025,6.317672296783573e-73,33.083489162303515
Человек,5.045045045045045,3.2576911800358684e-73,33.083489162303515
Человек,5.065065065065065,1.6798199282805794e-73,33.083489162303515
Человек,5.085085085085085,8.661947482135191e-74,33.083489162303515
Человек,5.105105105105105,4.466510541999956e-74,33.083489162303515
Человек,5.125125125125125,2.3031444675625172e-74,33.083489162303515
Человек,5.145145145145145,1.1876104150173601e-74,33.083489162303515
Человек,5.165165165165165,6.123882013143325e-75,33.083489162303515
Человек,5.185185185185185,3.157763727623773e-75,33.083489162303515
Человек,5.205205205205205,1.628292599056482e-75,33.083489162303515
Человек,5.225225225225225,8.39624815798759e-76,33.083489162303515
Человек,5.245245245245245,4.32950338110986e-76,33.083489162303515
Человек,5.265265265265265,2.2324970837372055e-76,33.083489162303515
Человек,5.285285285285285,1.1511812765041603e-76,33.083489162303515
Человек,5.305305305305305,5.936036114122619e-77,33.083489162303515
Человек,5.325325325325325,3.060901481578311e-77,33.083489162303515
Человек,5.345345345345345,1.5783458354706083e-77,33.083489162303515
Человек,5.365365365365365,8.138698979173945e-78,33.083489162303515
Человек,5.385385385385385,4.1966988213237177e-78,33.083489162303515
Человек,5.405405405405405,2.1640167601686483e-78,33.083489162303515
Человек,5.425425425425425,1.1158695769389798e-78,33.083489162303515
Человек,5.445445445445445,5.753952259782748e-79,33.083489162303515
Человек,5.465465465465465,2.967010418787367e-79,33.083489162303515
Человек,5.485485485485485,1.5299311547512157e-79,33.083489162303515
Человек,5.505505505505505,7.889049945551052e-80,33.083489162303515
Человек,5.525525525525525,4.067967950722563e-80,33.083489162303515
Человек,5.545545545545545,2.097637023763384e-80,33.083489162303515
Человек,5.565565565565565,1.0816410396451695e-80,33.083489162303515
Человек,5.585585585585585,5.57745370333745e-81,33.083489162303515
Человек,5.605605605605605,2.87599940023333e-81,33.083489162303515
Человек,5.625625625625625,1.4830015613026122e-81,33.083489162303515
Человек,5.645645645645645,7.647058725560085e-82,33.083489162303515
Человек,5.665665665665665,3.943185811672502e-82,33.083489162303515
Человек,5.685685685685685,2.033293440444459e-82,33.083489162303515
Человек,5.7057057057057055,1.048462439359638e-82,33.083489162303515
Человек,5.7257257257257255,5.40636911958793e-83,33.083489162303515
Человек,5.7457457457457455,2.787780082525976e-83,33.083489162303515
Человек,5.7657657657657655,1.4375115010869092e-83,33.083489162303515
Человек,5.7857857857857855,7.412490420997279e-84,33.083489162303515
Человек,5.8058058058058055,3.822231279529398e-84,33.083489162303515
Человек,5.8258258258258255,1.9709235526064098e-84,33.083489162303515
Человек,5.8458458458458455,1.016301569981643e-84,33.083489162303515
Человек,5.865865865865866,5.24053243861886e-85,33.083489162303515
Человек,5.885885885885886,2.702266832148239e-85,33.083489162303515
Человек,5.905905905905906,1.3934168174051e-85,33.083489162303515
Человек,5.925925925925926,7.185117339000244e-86,33.083489162303515
Человек,5.945945945945946,3.7049869450651995e-86,33.083489162303515
Человек,5.965965965965966,1.9104668184881656e-86,33.083489162303515
Человек,5.985985985985986,9.851272133105883e-87,33.083489162303515
Человек,6.006006006006006,5.079782684595718e-87,33.083489162303515
Человек,6.026026026026026,2.6193766423324863e-87,33.083489162303515
Человек,6.046046046046046,1.35067470803489e-87,33.083489162303515
Человек,6.066066066066066,6.964718771030483e-88,33.083489162303515
Человек,6.086086086086086,3.591339000499739e-88,33.083489162303515
Человек,6.106106106106106,1.851864553405672e-88,33.083489162303515
Человек,6.126126126126126,9.54909108742779e-89,33.083489162303515
Человек,6.146146146146146,4.923963819508225e-89,33.083489162303515
Человек,6.166166166166166,2.5390290524873016e-89,33.083489162303515
Человек,6.186186186186186,1.3092436836829223e-89,33.083489162303515
Человек,6.206206206206206,6.751080778632409e-90,33.083489162303515
Человек,6.226226226226226,3.481177129028488e-90,33.083489162303515
Человек,6.246246246246246,1.795059872787648e-90,33.083489162303515
Человек,6.266266266266266,9.256179238979591e-91,33.083489162303515
Человек,6.286286286286286,4.7729245917055065e-91,33.083489162303515
Человек,6.306306306306306,2.4611460700946736e-91,33.083489162303515
Человек,6.326326326326326,1.269083527711471e-91,33.083489162303515
Человек,6.346346346346346,6.543995985767061e-92,33.083489162303515
Человек,6.366366366366366,3.374394397739871e-92,33.083489162303515
Человек,6.386386386386386,1.7399976369581874e-92,33.083489162303515
Человек,6.406406406406406,8.972252261466044e-93,33.083489162303515
Человек,6.426426426426427,4.626518389077255e-93,33.083489162303515
Человек,6.446446446446447,2.3856520950039735e-93,33.083489162303515
Человек,6.466466466466467,1.2301552571007867e-93,33.083489162303515
Человек,6.486486486486487,6.343263377513665e-94,33.083489162303515
Человек,6.506506506506507,3.270887153816253e-94,33.083489162303515
Человек,6.526526526526527,1.6866243976130942e-94,33.083489162303515
Человек,6.546546546546547,8.697034550105846e-95,33.083489162303515
Человек,6.566566566566567,4.484603096740333e-95,33.083489162303515
Человек,6.586586586586587,2.3124738460477644e-95,33.083489162303515
Человек,6.606606606606607,1.1924210846087324e-95,33.083489162303515
Человек,6.626626626626627,6.148688104946882e-96,33.083489162303515
Человек,6.646646646646647,3.1705549239194004e-96,33.083489162303515
Человек,6.666666666666667,1.6348883459386976e-96,33.083489162303515
Человек,6.686686686686687,8.430258954107916e-97,33.083489162303515
Человек,6.706706706706707,4.347040959088194e-97,33.083489162303515
Человек,6.726726726726727,2.2415402899079807e-97,33.083489162303515
Человек,6.746746746746747,1.1558443820908141e-97,33.083489162303515
Человек,6.766766766766767,5.960081295999101e-98,33.083489162303515
Человек,6.786786786786787,3.073300316662121e-98,33.083489162303515
Человек,6.806806806806807,1.5847392623211606e-98,33.083489162303515
Человек,6.826826826826827,8.171666517347541e-99,33.083489162303515
Человек,6.846846846846847,4.2136984460732155e-99,33.083489162303515
Человек,6.866866866866867,2.1727825721653468e-99,33.083489162303515
Человек,6.886886886886887,1.120389644945995e-99,33.083489162303515
Человек,6.906906906906907,5.777259872124578e-100,33.083489162303515
Человек,6.926926926926927,2.979028928071606e-100,33.083489162303515
Человек,6.946946946946947,1.5361284675989202e-100,33.083489162303515
Человек,6.966966966966967,7.92100622700327e-101,33.083489162303515
Человек,6.986986986986987,4.0844461235911734e-101,33.083489162303515
Человек,7.007007007007007,2.1061339504628757e-101,33.083489162303515
Человек,7.027027027027027,1.0860224576526273e-101,33.083489162303515
Человек,7.047047047047047,5.6000463705864485e-102,33.083489162303515
Человек,7.067067067067067,2.887649249952192e-102,33.083489162303515
Человек,7.087087087087087,1.4890087758105888e-102,33.083489162303515
Человек,7.107107107107107,7.678034769900528e-103,33.083489162303515
Человек,7.127127127127127,3.959158527840595e-103,33.083489162303515
Человек,7.147147147147147,2.041529729719625e-103,33.083489162303515
Человек,7.167167167167167,1.0527094603615965e-103,33.083489162303515
Человек,7.187187187187187,5.428268772196615e-104,33.083489162303515
Человек,7.207207207207207,2.7990725810599666e-104,33.083489162303515
Человек,7.227227227227227,1.443334448391919e-104,33.083489162303515
Человек,7.247247247247247,7.442516296329561e-105,33.083489162303515
Человек,7.267267267267267,3.837714043536108e-105,33.083489162303515
Человек,7.287287287287287,1.978907199332264e-105,33.083489162303515
Человек,7.307307307307307,1.0204183165145013e-105,33.083489162303515
Человек,7.327327327327327,5.261760334338094e-106,33.083489162303515
Человек,7.347347347347347,2.713212941000779e-106,33.083489162303515
Человек,7.367367367367367,1.3990611497777657e-106,33.083489162303515
Человек,7.387387387387387,7.21422219111007e-107,33.083489162303515
Человек,7.407407407407407,3.719994785858509e-107,33.083489162303515
Человек,7.4274274274274275,1.918205572302389e-107,33.083489162303515
Человек,7.4474474474474475,9.891176814546702e-108,33.083489162303515
Человек,7.4674674674674675,5.10035942910937e-108,33.083489162303515
Человек,7.4874874874874875,2.6299869867705955e-108,33.083489162303515
Человек,7.5075075075075075,1.356145904366293e-108,33.083489162303515
Человек,7.5275275275275275,6.992930851676279e-109,33.083489162303515
Человек,7.5475475475475475,3.605886486024916e-109,33.083489162303515
Человек,7.5675675675675675,1.859365926231102e-109,33.083489162303515
Человек,7.587587587587588,9.587771720014582e-110,33.083489162303515
Человек,7.607607607607608,4.943909386434884e-110,33.083489162303515
Человек,7.627627627627628,2.5493139318551143e-110,33.083489162303515
Человек,7.647647647647648,1.3145470548029017e-110,33.083489162303515
Человек,7.667667667667668,6.778427472969197e-111,33.083489162303515
Человек,7.687687687687688,3.4952783803690245e-111,33.083489162303515
Человек,7.707707707707708,1.802331146124019e-111,33.083489162303515
Человек,7.727727727727728,9.293673369575366e-112,33.083489162303515
Человек,7.747747747747748,4.79225834198665e-112,33.083489162303515
Человек,7.767767767767768,2.471115467810975e-112,33.083489162303515
Человек,7.787787787787788,1.2742242215437864e-112,33.083489162303515
Человек,7.807807807807808,6.570503838928935e-113,33.083489162303515
Человек,7.827827827827828,3.388063102824667e-113,33.083489162303515
Человек,7.847847847847848,1.747045868950152e-113,33.083489162303515
Человек,7.867867867867868,9.008596285208393e-114,33.083489162303515
Человек,7.887887887887888,4.645259089770964e-114,33.083489162303515
Человек,7.907907907907908,2.395315688253131e-114,33.083489162303515
Человек,7.927927927927928,1.2351382636602218e-114,33.083489162303515
Человек,7.947947947947948,6.368958120381039e-115,33.083489162303515
Человек,7.967967967967968,3.2841365807064296e-115,33.083489162303515
Человек,7.987987987987988,1.693456429901732e-115,33.083489162303515
Человек,8.008008008008009,8.732263745738147e-116,33.083489162303515
Человек,8.028028028028029,4.502768939237344e-116,33.083489162303515
Человек,8.048048048048049,2.3218410151727197e-116,33.083489162303515
Человек,8.068068068068069,1.1972512408445672e-116,33.083489162303515
Человек,8.088088088088089,6.173594679122445e-117,33.083489162303515
Человек,8.108108108108109,3.183397933687088e-117,33.083489162303515
Человек,8.128128128128129,1.6415108103021322e-117,33.083489162303515
Человек,8.148148148148149,8.4644075182202e-118,33.083489162303515
Человек,8.168168168168169,4.364649576771025e-118,33.083489162303515
Человек,8.188188188188189,2.250620127516396e-118,33.083489162303515
Человек,8.208208208208209,1.1605263765824511e-118,33.083489162303515
Человек,8.228228228228229,5.984223878019614e-119,33.083489162303515
Человек,8.248248248248249,3.0857493758752045e-119,33.083489162303515
Человек,8.268268268268269,1.5911585871124398e-119,33.083489162303515
Человек,8.288288288288289,8.204767597574481e-120,33.083489162303515
Человек,8.308308308308309,4.230766931432904e-120,33.083489162303515
Человек,8.328328328328329,2.181583891955412e-120,33.083489162303515
Человек,8.348348348348349,1.1249280224536993e-120,33.083489162303515
Человек,8.368368368368369,5.800661896927201e-121,33.083489162303515
Человек,8.388388388388389,2.991096120894079e-121,33.083489162303515
Человек,8.408408408408409,1.5423508839857482e-121,33.083489162303515
Человек,8.428428428428429,7.953091954197763e-122,33.083489162303515
Человек,8.448448448448449,4.1009910448178956e-122,33.083489162303515
Человек,8.468468468468469,2.1146652957784188e-122,33.083489162303515
Человек,8.488488488488489,1.0904216235293433e-122,33.083489162303515
Человек,8.508508508508509,5.622730554258635e-123,33.083489162303515
Человек,8.528528528528529,2.899346289875079e-123,33.083489162303515
Человек,8.548548548548549,1.4950403238237256e-123,33.083489162303515
Человек,8.568568568568569,7.709136289322838e-124,33.083489162303515
Человек,8.588588588588589,3.975195944906269e-124,33.083489162303515
Человек,8.608608608608609,2.049799381843357e-124,33.083489162303515
Человек,8.62862862862863,1.0569736848290732e-124,33.083489162303515
Человек,8.64864864864865,5.450257134024853e-125,33.083489162303515
Человек,8.66866866866867,2.8104108222706183e-125,33.083489162303515
Человек,8.68868868868869,1.4491809827884346e-125,33.083489162303515
Человек,8.70870870870871,7.472663797881678e-126,33.083489162303515
Человек,8.72872872872873,3.8532595237846555e-126,33.083489162303515
Человек,8.74874874874875,1.9869231855240286e-126,33.083489162303515
Человек,8.76876876876877,1.0245517388082333e-126,33.083489162303515
